"ID_CONVENIO";"CD_PLANO_TRABALHO";"ID_SITUACAO_CONVENIO";"SITUACAO";"NUMERO_PROPOSTA";"NUMERO_PLANO";"NUMERO_CONVENIO";"NUMERO_SIAFI";"CODIGO_ORGAO";"ORGAO_SIGLA";"MUNICIPIO";"CNPJ_PROPONENTE";"RAZAO_SOCIAL_PROPONENTE";"SITUACAO_CAGEC";"DATA_PUBLICACAO";"DATA_INICIO";"DATA_TERMINO";"VALOR_CONCEDENTE";"VALOR_PARLAMENTAR";"ID_STATUS_CONVENIO";"STATUS_CONVENIO";"VALOR_DESPESA_EMPENHADA";"VALOR_DESPESA_PAGA";"TEMPO_ANALISE_TECNICA_CONTINUO";"TEMPO_ANALISEJURIDICA_CONTINUO";"TEMPO_A_ENCAMINHADOR_CONTINUO"
135081;1001447;3;Instrumento Jurídico;"005445/2023";"002727/2023";"1231001981/2023";"9406911";1231;SEAPA;PARACATU;"18278051000145";MUNICIPIO DE PARACATU;Irregular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2025-12-15 00:00:00.000000';454754.83;0;16;ENCERRADO;454754.83;454754.83;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 19 MINUTO(S)"
123516;1001282;3;Instrumento Jurídico;"002270/2023";"001798/2023";"1271001908/2023";"9406734";1271;SECULT;IPATINGA;"03494538000198";GRUPO DE TEATRO FARROUPILHA;Irregular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2024-12-20 00:00:00.000000';0;90000;16;ENCERRADO;90000;90000;"26 DIA(S), 0 HORA(S), 10 MINUTO(S)";"0 DIA(S), 3 HORA(S), 17 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)"
131670;1001463;3;Instrumento Jurídico;"000343/2023";"000137/2023";"1491002006/2023";"9406927";1491;SEGOV;FARIA LEMOS;"18114280000124";MUNICIPIO DE FARIA LEMOS;Irregular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2025-12-20 00:00:00.000000';550000;0;16;ENCERRADO;550000;550000;"0 DIA(S), 2 HORA(S), 42 MINUTO(S)";"1 DIA(S), 17 HORA(S), 53 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)"
123575;1001054;3;Instrumento Jurídico;"005216/2023";"002685/2023";"1231001809/2023";"9406495";1231;SEAPA;SAO GERALDO DA PIEDADE;"18307470000168";MUNICIPIO DE SAO GERALDO DA PIEDADE;Regular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2024-12-20 00:00:00.000000';116192;0;16;ENCERRADO;116192;116192;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 16 HORA(S), 35 MINUTO(S)"
123590;1001430;3;Instrumento Jurídico;"002867/2023";"001716/2023";"1481001722/2023";"9406943";1481;SEDESE;ROSARIO DA LIMEIRA;"01616837000122";PREFEITURA MUNICIPAL DE ROSÁRIO DA LIMEIRA;Irregular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2025-12-20 00:00:00.000000';229369.38;0;16;ENCERRADO;229369.38;229369.38;"5 DIA(S), 0 HORA(S), 24 MINUTO(S)";"20 DIA(S), 22 HORA(S), 20 MINUTO(S)";"0 DIA(S), 0 HORA(S), 48 MINUTO(S)"
142943;1001439;3;Instrumento Jurídico;"005615/2023";"002776/2023";"1231001985/2023";"9406902";1231;SEAPA;BONFINOPOLIS DE MINAS;"18125138000182";MUNICIPIO DE BONFINOPOLIS DE MINAS;Irregular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2027-04-29 00:00:00.000000';330000;0;15;VIGENTE;330000;330000;"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 4 MINUTO(S)"
128461;1001053;3;Instrumento Jurídico;"005053/2023";"002574/2023";"1231001815/2023";"9406494";1231;SEAPA;ITAPAGIPE;"21226840000147";PREFEITURA MUNICIPAL DE ITAPAGIPE;Regular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2025-02-04 00:00:00.000000';293196.58;0;16;ENCERRADO;293196.58;293196.58;"3 DIA(S), 21 HORA(S), 44 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 19 HORA(S), 59 MINUTO(S)"
124022;1001448;3;Instrumento Jurídico;"005380/2023";"002625/2023";"1231001991/2023";"9406912";1231;SEAPA;POCO FUNDO;"18242792000176";MUNICIPIO DE POCO FUNDO;Regular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2024-12-20 00:00:00.000000';550000;0;16;ENCERRADO;550000;550000;"0 DIA(S), 0 HORA(S), 5 MINUTO(S)";"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 14 MINUTO(S)"
123594;1001474;3;Instrumento Jurídico;"001257/2023";"000871/2023";"1481001789/2023";"9406947";1481;SEDESE;JACUI;"20933198000173";LAR DOS IDOSOS SAO VICENTE DE PAULO DE JACUI;Irregular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2024-12-20 00:00:00.000000';0;83891.22;16;ENCERRADO;83891.22;83891.22;"1 DIA(S), 0 HORA(S), 57 MINUTO(S)";"1 DIA(S), 3 HORA(S), 41 MINUTO(S)";"0 DIA(S), 17 HORA(S), 9 MINUTO(S)"
123479;1001068;3;Instrumento Jurídico;"004249/2023";"002110/2023";"1481001780/2023";"9406514";1481;SEDESE;BETIM;"04871049000170";ASSOCIACAO DOS DEFICIENTES DE BETIM;Irregular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2024-12-20 00:00:00.000000';0;89999.7;16;ENCERRADO;89999.7;89999.7;"0 DIA(S), 13 HORA(S), 3 MINUTO(S)";"2 DIA(S), 9 HORA(S), 42 MINUTO(S)";"1 DIA(S), 14 HORA(S), 32 MINUTO(S)"
132225;1001066;3;Instrumento Jurídico;"001845/2023";"000704/2023";"1481001734/2023";"9406512";1481;SEDESE;PIRANGA;"73986283000166";NACIONAL ESPORTE CLUBE;Irregular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2025-06-18 00:00:00.000000';0;150000;16;ENCERRADO;150000;150000;"6 DIA(S), 2 HORA(S), 45 MINUTO(S)";"3 DIA(S), 22 HORA(S), 0 MINUTO(S)";"0 DIA(S), 15 HORA(S), 14 MINUTO(S)"
123523;1001287;3;Instrumento Jurídico;"003587/2023";"002116/2023";"1271001916/2023";"9406740";1271;SECULT;MATOZINHOS;"08194112000132";FUNDAÇÃO DIRCE DA SILVEIRA FIGUEIREDO;Regular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2024-12-20 00:00:00.000000';0;200000;16;ENCERRADO;200000;200000;"20 DIA(S), 11 HORA(S), 2 MINUTO(S)";"2 DIA(S), 7 HORA(S), 27 MINUTO(S)";"0 DIA(S), 0 HORA(S), 5 MINUTO(S)"
123576;1001465;3;Instrumento Jurídico;"002912/2023";"001242/2023";"1491002009/2023";"9406930";1491;SEGOV;CLAUDIO;"18308775000194";PREFEITURA MUNICIPAL DE CLÁUDIO;Regular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2024-12-20 00:00:00.000000';394945.35;0;16;ENCERRADO;394945.35;394945.35;"0 DIA(S), 3 HORA(S), 17 MINUTO(S)";"1 DIA(S), 17 HORA(S), 58 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)"
123553;1001444;3;Instrumento Jurídico;"002750/2023";"002515/2023";"1491001935/2023";"9406908";1491;SEGOV;DURANDE;"66232547000120";MUNICIPIO DE DURANDE;Irregular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2024-12-20 00:00:00.000000';338206.47;0;16;ENCERRADO;338206.47;338206.47;"6 DIA(S), 5 HORA(S), 42 MINUTO(S)";"0 DIA(S), 11 HORA(S), 53 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)"
124017;1001453;3;Instrumento Jurídico;"005475/2023";"002653/2023";"1231001878/2023";"9406917";1231;SEAPA;PEDRINOPOLIS;"18140335000170";PREFEITURA MUNICIPAL DE PEDRINÓPOLIS;Regular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2024-12-20 00:00:00.000000';330000;0;16;ENCERRADO;330000;330000;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 4 HORA(S), 48 MINUTO(S)"
146605;1001420;3;Instrumento Jurídico;"004599/2023";"002014/2023";"1481001842/2023";"9406933";1481;SEDESE;PIUMHI;"16781346000104";MUNICIPIO DE PIUMHI;Irregular;TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2023-12-22 00:00:00.000000';TIMESTAMP '2026-12-20 00:00:00.000000';696500;0;15;VIGENTE;696500;696500;"4 DIA(S), 0 HORA(S), 22 MINUTO(S)";"1 DIA(S), 23 HORA(S), 19 MINUTO(S)";"0 DIA(S), 2 HORA(S), 50 MINUTO(S)"
123442;1001023;3;Instrumento Jurídico;"004373/2023";"002054/2023";"1481001714/2023";"9406478";1481;SEDESE;JANUARIA;"06316684000111";ASSOCIACAO COMUNITARIA DE DESENVOLVIMENTO SOCIAL DO VALE DO SAO FRANCISCO - ACDSVSF;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2024-12-19 00:00:00.000000';0;156726;16;ENCERRADO;156726;156726;"0 DIA(S), 6 HORA(S), 36 MINUTO(S)";"1 DIA(S), 13 HORA(S), 27 MINUTO(S)";"0 DIA(S), 0 HORA(S), 12 MINUTO(S)"
123391;1000906;3;Instrumento Jurídico;"004073/2023";"001868/2023";"1271001863/2023";"9406329";1271;SECULT;BETIM;"71089809000260";CENTRO RECREAÇÃO DE ATENDIMENTO E DEFESA DA CRIANÇA E ADOLESCENTE;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2024-12-19 00:00:00.000000';0;88623.86;16;ENCERRADO;88623.86;88623.86;"13 DIA(S), 17 HORA(S), 26 MINUTO(S)";"0 DIA(S), 5 HORA(S), 46 MINUTO(S)";"0 DIA(S), 1 HORA(S), 36 MINUTO(S)"
123454;1001035;3;Instrumento Jurídico;"000736/2023";"000364/2023";"1481001721/2023";"9406490";1481;SEDESE;IBIRACI;"01272287000171";ASILO AISA RODRIGUES SIQUEIRA;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2024-12-19 00:00:00.000000';0;90000;16;ENCERRADO;90000;90000;"0 DIA(S), 5 HORA(S), 39 MINUTO(S)";"1 DIA(S), 20 HORA(S), 6 MINUTO(S)";"0 DIA(S), 0 HORA(S), 51 MINUTO(S)"
123364;1000836;3;Instrumento Jurídico;"002782/2023";"002670/2023";"1301001830/2023";"9406270";1301;SEINFRA;JAIBA;"25209149000106";MUNICIPIO DE JAIBA;Regular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2026-04-08 00:00:00.000000';650000;0;16;ENCERRADO;650000;650000;"0 DIA(S), 6 HORA(S), 45 MINUTO(S)";"2 DIA(S), 13 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 11 MINUTO(S)"
123382;1000897;3;Instrumento Jurídico;"003877/2023";"001866/2023";"1271001832/2023";"9406315";1271;SECULT;BELO HORIZONTE;"03991102000104";INSTITUTO RUMO CERTO;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2024-12-19 00:00:00.000000';0;300000;16;ENCERRADO;300000;300000;"24 DIA(S), 23 HORA(S), 45 MINUTO(S)";"3 DIA(S), 5 HORA(S), 4 MINUTO(S)";"0 DIA(S), 13 HORA(S), 8 MINUTO(S)"
123361;1000833;3;Instrumento Jurídico;"002869/2023";"001179/2023";"1491001520/2023";"9406266";1491;SEGOV;MUZAMBINHO;"18668624000147";PREFEITURA MUNICIPAL DE MUZAMBINHO;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2024-12-19 00:00:00.000000';131648.4;0;16;ENCERRADO;131648.4;131648.4;"7 DIA(S), 4 HORA(S), 7 MINUTO(S)";"0 DIA(S), 17 HORA(S), 35 MINUTO(S)";"0 DIA(S), 1 HORA(S), 27 MINUTO(S)"
123441;1001022;3;Instrumento Jurídico;"004104/2023";"002101/2023";"1481001776/2023";"9406477";1481;SEDESE;CRUCILANDIA;"01286108000155";ASSOCIACAO DOS PROTETORES DAS PESSOAS CARENTES;Regular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2024-12-19 00:00:00.000000';0;99923;16;ENCERRADO;99923;99923;"1 DIA(S), 16 HORA(S), 36 MINUTO(S)";"1 DIA(S), 10 HORA(S), 0 MINUTO(S)";"1 DIA(S), 9 HORA(S), 45 MINUTO(S)"
148915;1000797;3;Instrumento Jurídico;"003181/2023";"002553/2023";"1301001857/2023";"9406260";1301;SEINFRA;JABOTICATUBAS;"18715417000104";MUNICIPIO DE JABOTICATUBAS;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2027-04-08 00:00:00.000000';500000;0;15;VIGENTE;500000;500000;"0 DIA(S), 19 HORA(S), 54 MINUTO(S)";"0 DIA(S), 0 HORA(S), 35 MINUTO(S)";"0 DIA(S), 0 HORA(S), 7 MINUTO(S)"
132676;1001025;3;Instrumento Jurídico;"004246/2023";"002016/2023";"1481001799/2023";"9406480";1481;SEDESE;CLAUDIO;"23774607000124";CLUBE DE MAES SAUD MITRE;Regular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2025-08-21 00:00:00.000000';0;160000;16;ENCERRADO;160000;160000;"1 DIA(S), 14 HORA(S), 17 MINUTO(S)";"4 DIA(S), 0 HORA(S), 36 MINUTO(S)";"0 DIA(S), 0 HORA(S), 2 MINUTO(S)"
123372;1000874;3;Instrumento Jurídico;"004978/2023";"002673/2023";"1301001858/2023";"9406292";1301;SEINFRA;NOVA BELEM;"01613169000180";MUNICIPIO DE NOVA BELEM;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2026-04-08 00:00:00.000000';500000;0;16;ENCERRADO;500000;500000;"3 DIA(S), 0 HORA(S), 18 MINUTO(S)";"0 DIA(S), 0 HORA(S), 10 MINUTO(S)";"0 DIA(S), 0 HORA(S), 5 MINUTO(S)"
130133;1000955;3;Instrumento Jurídico;"004386/2023";"002203/2023";"1221001853/2023";"9406413";1221;SEDE;BELO HORIZONTE;"17281106000103";COMPANHIA DE SANEAMENTO DE MINAS GERAIS - COPASA;Regular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2028-12-18 00:00:00.000000';14000000;0;15;VIGENTE;1316655.44;1316655.44;"54 DIA(S), 22 HORA(S), 43 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 6 MINUTO(S)"
123453;1001034;3;Instrumento Jurídico;"000662/2023";"000427/2023";"1481001781/2023";"9406489";1481;SEDESE;PARA DE MINAS;"38828856000122";ASSOCIACAO ESPORTE CLUBE CORINTHIAS;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2024-12-19 00:00:00.000000';0;90000;16;ENCERRADO;90000;90000;"17 DIA(S), 0 HORA(S), 17 MINUTO(S)";"3 DIA(S), 19 HORA(S), 26 MINUTO(S)";"1 DIA(S), 14 HORA(S), 24 MINUTO(S)"
123394;1000909;3;Instrumento Jurídico;"004210/2023";"001901/2023";"1271001872/2023";"9406333";1271;SECULT;BELO HORIZONTE;"08878503000176";INSTITUTO PEDRA VIVA;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2024-12-19 00:00:00.000000';0;90000;16;ENCERRADO;90000;90000;"35 DIA(S), 23 HORA(S), 32 MINUTO(S)";"2 DIA(S), 5 HORA(S), 49 MINUTO(S)";"0 DIA(S), 1 HORA(S), 9 MINUTO(S)"
125606;1000964;3;Instrumento Jurídico;"002846/2023";"001488/2023";"1481001817/2023";"9406457";1481;SEDESE;FELICIO DOS SANTOS;"17754201000187";PREFEITURA MUNICIPAL DE FELÍCIO DOS SANTOS;Regular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2025-12-19 00:00:00.000000';500000;0;16;ENCERRADO;500000;500000;"12 DIA(S), 18 HORA(S), 46 MINUTO(S)";"2 DIA(S), 11 HORA(S), 57 MINUTO(S)";"1 DIA(S), 10 HORA(S), 25 MINUTO(S)"
150873;1000835;3;Instrumento Jurídico;"002578/2023";"002551/2023";"1301001840/2023";"9406269";1301;SEINFRA;MARILAC;"18409193000102";MUNICIPIO DE MARILAC;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2026-05-11 00:00:00.000000';650000;0;16;ENCERRADO;650000;650000;"0 DIA(S), 19 HORA(S), 24 MINUTO(S)";"0 DIA(S), 0 HORA(S), 55 MINUTO(S)";"0 DIA(S), 0 HORA(S), 31 MINUTO(S)"
150875;1000841;3;Instrumento Jurídico;"002367/2023";"002503/2023";"1301001841/2023";"9406276";1301;SEINFRA;MARILAC;"18409193000102";MUNICIPIO DE MARILAC;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2026-05-11 00:00:00.000000';1560767.7;0;16;ENCERRADO;1560767.7;1560767.7;"0 DIA(S), 8 HORA(S), 42 MINUTO(S)";"1 DIA(S), 18 HORA(S), 52 MINUTO(S)";"0 DIA(S), 2 HORA(S), 19 MINUTO(S)"
131369;;3;Instrumento Jurídico;"004007/2023";"002010/2023";"1481001753/2023";"9406481";1481;SEDESE;MARIA DA FE;"21422019000104";APAE DE MARIA DA FÉ;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2024-12-19 00:00:00.000000';0;89845;16;ENCERRADO;89845;89845;"1 DIA(S), 18 HORA(S), 32 MINUTO(S)";"0 DIA(S), 8 HORA(S), 2 MINUTO(S)";"0 DIA(S), 14 HORA(S), 18 MINUTO(S)"
123393;1000908;3;Instrumento Jurídico;"004182/2023";"001943/2023";"1271001866/2023";"9406332";1271;SECULT;BELO HORIZONTE;"02291981000107";AGENCIA DE INICIATIVAS CIDADAS;Regular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2024-12-19 00:00:00.000000';0;90000;16;ENCERRADO;90000;0;"27 DIA(S), 7 HORA(S), 38 MINUTO(S)";"3 DIA(S), 20 HORA(S), 45 MINUTO(S)";"0 DIA(S), 2 HORA(S), 20 MINUTO(S)"
132548;1001032;3;Instrumento Jurídico;"000728/2023";"000582/2023";"1481001787/2023";"9406487";1481;SEDESE;CONTAGEM;"03015043000139";ASSOCIACAO COMUNITARIA PROJETO DE VIDA;Regular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2025-04-19 00:00:00.000000';0;470885;16;ENCERRADO;470885;470885;"6 DIA(S), 1 HORA(S), 28 MINUTO(S)";"15 DIA(S), 2 HORA(S), 37 MINUTO(S)";"0 DIA(S), 3 HORA(S), 34 MINUTO(S)"
149996;1000795;3;Instrumento Jurídico;"004761/2023";"002601/2023";"1301001856/2023";"9406258";1301;SEINFRA;AGUAS FORMOSAS;"18404749000160";MUNICIPIO DE AGUAS FORMOSAS;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2027-04-08 00:00:00.000000';500000;0;15;VIGENTE;500000;500000;"0 DIA(S), 19 HORA(S), 8 MINUTO(S)";"0 DIA(S), 0 HORA(S), 37 MINUTO(S)";"0 DIA(S), 0 HORA(S), 11 MINUTO(S)"
123356;1000813;3;Instrumento Jurídico;"003712/2023";"001863/2023";"1371001801/2023";"9406261";1371;SEMAD;ALEM PARAIBA;"19056520000144";GRUPO YPE AMARELO;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2024-12-19 00:00:00.000000';0;81219.96;16;ENCERRADO;81219.96;81219.96;"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 12 MINUTO(S)"
131073;1000954;3;Instrumento Jurídico;"004317/2023";"002204/2023";"1221001850/2023";"9406412";1221;SEDE;BELO HORIZONTE;"17281106000103";COMPANHIA DE SANEAMENTO DE MINAS GERAIS - COPASA;Regular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2028-12-18 00:00:00.000000';21000000;0;15;VIGENTE;3209815.83;3209815.83;"54 DIA(S), 22 HORA(S), 59 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 5 MINUTO(S)"
123402;1000933;3;Instrumento Jurídico;"000888/2023";"000593/2023";"1481001711/2023";"9406341";1481;SEDESE;SANTA RITA DO SAPUCAI;"18917302000194";CONS CENTRAL DE SANTA RITA DO SAPUCAI DA SOCIEDADE DE SAO VICENTE DE PAULO;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2024-07-07 00:00:00.000000';0;132310;16;ENCERRADO;132310;132310;"2 DIA(S), 22 HORA(S), 19 MINUTO(S)";"24 DIA(S), 3 HORA(S), 15 MINUTO(S)";"0 DIA(S), 18 HORA(S), 51 MINUTO(S)"
124011;1000796;3;Instrumento Jurídico;"004058/2023";"002611/2023";"1301001854/2023";"9406259";1301;SEINFRA;CUPARAQUE;"01615422000134";PREFEITURA MUNICIPAL DE CUPARAQUE;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2026-04-08 00:00:00.000000';900000;0;16;ENCERRADO;900000;900000;"0 DIA(S), 19 HORA(S), 6 MINUTO(S)";"0 DIA(S), 0 HORA(S), 38 MINUTO(S)";"0 DIA(S), 0 HORA(S), 8 MINUTO(S)"
132406;1001027;3;Instrumento Jurídico;"001203/2023";"000949/2023";"1481001766/2023";"9406482";1481;SEDESE;BELO HORIZONTE;"28455185000148";INSTITUTO SOCIAL ACREDITAR E LUTAR - ISAL;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2025-03-29 00:00:00.000000';0;200000;16;ENCERRADO;200000;200000;"2 DIA(S), 22 HORA(S), 17 MINUTO(S)";"12 DIA(S), 4 HORA(S), 29 MINUTO(S)";"0 DIA(S), 14 HORA(S), 35 MINUTO(S)"
123406;1000935;3;Instrumento Jurídico;"003985/2023";"001914/2023";"1481001803/2023";"9406378";1481;SEDESE;DELFINOPOLIS;"07158848000192";ASSOCIACAO CASA DA CRIANCA DELFINOPOLIS;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2025-09-10 00:00:00.000000';0;298432.05;16;ENCERRADO;298432.05;298432.05;"11 DIA(S), 8 HORA(S), 20 MINUTO(S)";"4 DIA(S), 18 HORA(S), 35 MINUTO(S)";"0 DIA(S), 18 HORA(S), 8 MINUTO(S)"
144819;1000963;3;Instrumento Jurídico;"005056/2023";"002393/2023";"1221001848/2023";"9406422";1221;SEDE;CAMPOS GERAIS;"18245175000124";MUNICIPIO DE CAMPOS GERAIS;Regular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2028-12-08 00:00:00.000000';1538781.5;0;15;VIGENTE;1538781.5;512703.79;"2 DIA(S), 23 HORA(S), 15 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 23 MINUTO(S)"
123362;1000834;3;Instrumento Jurídico;"004491/2023";"001968/2023";"1491001838/2023";"9406268";1491;SEGOV;IBIA;"18584961000156";MUNICIPIO DE IBIA;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2024-12-19 00:00:00.000000';84192.71;0;16;ENCERRADO;84192.71;84192.71;"5 DIA(S), 2 HORA(S), 12 MINUTO(S)";"1 DIA(S), 13 HORA(S), 42 MINUTO(S)";"1 DIA(S), 10 HORA(S), 58 MINUTO(S)"
123357;1000798;3;Instrumento Jurídico;"005219/2023";"002542/2023";"1231001865/2023";"9406262";1231;SEAPA;SAO JOSE DA SAFIRA;"18409235000105";MUNICIPIO DE SAO JOSE DA SAFIRA;Irregular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2024-12-19 00:00:00.000000';1200000;0;16;ENCERRADO;1200000;1200000;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 36 MINUTO(S)"
133734;;3;Instrumento Jurídico;"000730/2023";"000665/2023";"1481001710/2023";"9406486";1481;SEDESE;IBITIURA DE MINAS;"25646837000133";ACAO SOCIAL IBITIURENSE;Regular;TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2023-12-21 00:00:00.000000';TIMESTAMP '2025-04-18 00:00:00.000000';0;90000;16;ENCERRADO;90000;90000;"2 DIA(S), 23 HORA(S), 7 MINUTO(S)";"19 DIA(S), 7 HORA(S), 59 MINUTO(S)";"0 DIA(S), 17 HORA(S), 38 MINUTO(S)"
